照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000149.jpg,14.907084507042256,1455.6377464788718,1459.83,2.965884507042256,0.09886281690140854,48.52125821596239,2.964884507042255,0.09882948356807517,48.660999999999994
000150.jpg,15.007098591549298,1455.68,1460.83,2.9873985915492973,0.09957995305164324,48.522666666666666,2.9852999999999987,0.09950999999999996,48.69433333333333
000151.jpg,15.10711267605634,1457.68,1461.83,3.0059000000000005,0.10019666666666668,48.589333333333336,3.0058999999999987,0.10019666666666663,48.727666666666664
000152.jpg,15.207126760563382,1459.18,1462.83,3.0273000000000003,0.10091000000000001,48.63933333333333,3.0244,0.10081333333333334,48.760999999999996
000153.jpg,15.307140845070421,1459.68,1463.33,3.04704084507042,0.10156802816901399,48.656,3.0439000000000007,0.10146333333333336,48.77766666666666
000154.jpg,15.407154929577468,1460.68,1464.33,3.0665549295774674,0.10221849765258224,48.68933333333334,3.0671605633802788,0.1022386854460093,48.811
000155.jpg,15.507169014084509,1461.68,1464.83,3.087069014084509,0.10290230046948363,48.72266666666667,3.0869,0.10289666666666666,48.827666666666666
000156.jpg,15.607183098591552,1462.68,1465.33,3.1083999999999996,0.10361333333333332,48.756,3.105500000000001,0.1035166666666667,48.84433333333333
000157.jpg,15.707197183098593,1463.18,1466.33,3.1279000000000003,0.10426333333333335,48.772666666666666,3.1249000000000002,0.10416333333333334,48.87766666666666
000158.jpg,15.807211267605636,1464.18,1466.83,3.145711267605634,0.10485704225352113,48.806000000000004,3.1455,0.10485000000000001,48.89433333333333
000159.jpg,15.907225352112677,1464.68,1467.83,3.167,0.10556666666666666,48.82266666666667,3.165099999999999,0.1055033333333333,48.92766666666667
000160.jpg,16.00723943661972,1465.5602816901405,1468.4497183098595,3.1875,0.10625,48.85200938967135,3.1865000000000006,0.10621666666666668,48.94832394366198
000161.jpg,16.10725352112676,1466.18,1469.33,3.207228169014085,0.10690760563380283,48.87266666666667,3.2046070422535244,0.10682023474178415,48.977666666666664
000162.jpg,16.207267605633806,1466.68,1470.33,3.2264999999999997,0.10754999999999999,48.88933333333333,3.2256,0.10752,49.010999999999996
000163.jpg,16.307281690140847,1468.68,1471.33,3.2458183098591515,0.10819394366197171,48.956,3.2451000000000008,0.10817000000000003,49.044333333333334
000164.jpg,16.40729577464789,1470.18,1472.33,3.2668661971831003,0.10889553990610334,49.006,3.2658957746478876,0.10886319248826291,49.077666666666666
000165.jpg,16.50730985915493,1471.18,1473.33,3.2871000000000006,0.10957000000000001,49.03933333333334,3.2840999999999987,0.10946999999999996,49.111
000166.jpg,16.60732394366197,1472.18,1474.33,3.3076000000000008,0.11025333333333336,49.07266666666667,3.3046999999999986,0.11015666666666662,49.14433333333333
